,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,cotton_area,Corn_area,SORGHUM_ACRES,precipitation_cm_x,Latitude,Longitude,Application Factor,Lime-cotton-tonnes,Lime-corn-tonnes,Lime-sorghum-tonnes,E-cotton-CO2,E-corn-CO2,E-sorghum-CO2,Urea_tonne_cotton,E-cotton-urea-CO2,Urea_tonne_corn,E-corn-urea-CO2,Urea_tonne_sorghum,E-sorghum-urea-CO2,E-N2O-cotton,E-N2O-corn,E-N2O-sorghum,Tillage,E-N20-T,E-CO2-T,CO2,N2O
2420,COUNTY,ILLINOIS,17,CENTRAL,40,MARSHALL,123,0,95980,0,99.6,41.0324537,-89.2998456,0.4,0,15536.70491,0,0,6158.128359,0,0,0,6530.364024,4793.287194,0,0,0,1019624.871,0,CT,129.0129985,1446.079764,12397.49532,1019753.884
2421,COUNTY,ILLINOIS,17,CENTRAL,40,MARSHALL,123,0,95980,0,99.6,41.322843,-86.2809625,0.4,0,15536.70491,0,0,6158.128359,0,0,0,6530.364024,4793.287194,0,0,0,1019624.871,0,CT,129.0129985,1446.079764,12397.49532,1019753.884
2422,COUNTY,ILLINOIS,17,CENTRAL,40,MARSHALL,123,0,95980,0,99.6,42.0378125,-92.9915704,0.4,0,15536.70491,0,0,6158.128359,0,0,0,6530.364024,4793.287194,0,0,0,1019624.871,0,CT,129.0129985,1446.079764,12397.49532,1019753.884
2423,COUNTY,ILLINOIS,17,CENTRAL,40,MARSHALL,123,0,95980,0,99.6,36.8624306,-88.3264641,0.4,0,15536.70491,0,0,6158.128359,0,0,0,6530.364024,4793.287194,0,0,0,1019624.871,0,CT,129.0129985,1446.079764,12397.49532,1019753.884
2424,COUNTY,ILLINOIS,17,CENTRAL,40,MARSHALL,123,0,95980,0,99.6,48.3605336,-96.381968,0.4,0,15536.70491,0,0,6158.128359,0,0,0,6530.364024,4793.287194,0,0,0,1019624.871,0,CT,129.0129985,1446.079764,12397.49532,1019753.884
2425,COUNTY,ILLINOIS,17,CENTRAL,40,MARSHALL,123,0,95980,0,99.6,45.7619018,-97.6300108,0.4,0,15536.70491,0,0,6158.128359,0,0,0,6530.364024,4793.287194,0,0,0,1019624.871,0,CT,129.0129985,1446.079764,12397.49532,1019753.884
2426,COUNTY,ILLINOIS,17,CENTRAL,40,MARSHALL,123,0,95980,0,99.6,39.854861,-80.6616946,0.4,0,15536.70491,0,0,6158.128359,0,0,0,6530.364024,4793.287194,0,0,0,1019624.871,0,CT,129.0129985,1446.079764,12397.49532,1019753.884
2427,COUNTY,INDIANA,18,NORTH CENTRAL,20,MARSHALL,99,0,80176,0,106,34.3396046,-86.3301801,0.45,0,14600.74713,0,0,5787.152133,0,0,0,5455.078829,4004.02786,0,0,0,711488.197,0,CT,107.769808,1207.969276,10999.14927,711595.9668
2428,COUNTY,INDIANA,18,NORTH CENTRAL,20,MARSHALL,99,0,80176,0,106,39.7865054,-96.5255661,0.45,0,14600.74713,0,0,5787.152133,0,0,0,5455.078829,4004.02786,0,0,0,711488.197,0,CT,107.769808,1207.969276,10999.14927,711595.9668
2429,COUNTY,INDIANA,18,NORTH CENTRAL,20,MARSHALL,99,0,80176,0,106,34.7329208,-89.4725635,0.45,0,14600.74713,0,0,5787.152133,0,0,0,5455.078829,4004.02786,0,0,0,711488.197,0,CT,107.769808,1207.969276,10999.14927,711595.9668
2430,COUNTY,INDIANA,18,NORTH CENTRAL,20,MARSHALL,99,0,80176,0,106,34.0497884,-96.7808049,0.45,0,14600.74713,0,0,5787.152133,0,0,0,5455.078829,4004.02786,0,0,0,711488.197,0,CT,107.769808,1207.969276,10999.14927,711595.9668
2431,COUNTY,INDIANA,18,NORTH CENTRAL,20,MARSHALL,99,0,80176,0,106,35.4814932,-86.7711675,0.45,0,14600.74713,0,0,5787.152133,0,0,0,5455.078829,4004.02786,0,0,0,711488.197,0,CT,107.769808,1207.969276,10999.14927,711595.9668
2432,COUNTY,INDIANA,18,NORTH CENTRAL,20,MARSHALL,99,0,80176,0,106,41.0324537,-89.2998456,0.45,0,14600.74713,0,0,5787.152133,0,0,0,5455.078829,4004.02786,0,0,0,711488.197,0,CT,107.769808,1207.969276,10999.14927,711595.9668
2433,COUNTY,INDIANA,18,NORTH CENTRAL,20,MARSHALL,99,0,80176,0,106,41.322843,-86.2809625,0.45,0,14600.74713,0,0,5787.152133,0,0,0,5455.078829,4004.02786,0,0,0,711488.197,0,CT,107.769808,1207.969276,10999.14927,711595.9668
2434,COUNTY,INDIANA,18,NORTH CENTRAL,20,MARSHALL,99,0,80176,0,106,42.0378125,-92.9915704,0.45,0,14600.74713,0,0,5787.152133,0,0,0,5455.078829,4004.02786,0,0,0,711488.197,0,CT,107.769808,1207.969276,10999.14927,711595.9668
2435,COUNTY,INDIANA,18,NORTH CENTRAL,20,MARSHALL,99,0,80176,0,106,36.8624306,-88.3264641,0.45,0,14600.74713,0,0,5787.152133,0,0,0,5455.078829,4004.02786,0,0,0,711488.197,0,CT,107.769808,1207.969276,10999.14927,711595.9668
2436,COUNTY,INDIANA,18,NORTH CENTRAL,20,MARSHALL,99,0,80176,0,106,48.3605336,-96.381968,0.45,0,14600.74713,0,0,5787.152133,0,0,0,5455.078829,4004.02786,0,0,0,711488.197,0,CT,107.769808,1207.969276,10999.14927,711595.9668
2437,COUNTY,INDIANA,18,NORTH CENTRAL,20,MARSHALL,99,0,80176,0,106,45.7619018,-97.6300108,0.45,0,14600.74713,0,0,5787.152133,0,0,0,5455.078829,4004.02786,0,0,0,711488.197,0,CT,107.769808,1207.969276,10999.14927,711595.9668
2438,COUNTY,INDIANA,18,NORTH CENTRAL,20,MARSHALL,99,0,80176,0,106,39.854861,-80.6616946,0.45,0,14600.74713,0,0,5787.152133,0,0,0,5455.078829,4004.02786,0,0,0,711488.197,0,CT,107.769808,1207.969276,10999.14927,711595.9668
2439,COUNTY,IOWA,19,CENTRAL,50,MARSHALL,127,0,141425,0,86.4,34.3396046,-86.3301801,0.4,0,22893.08702,0,0,9073.903971,0,0,0,9622.38729,7062.832271,0,0,0,2213763.914,0,CT,190.0985968,2130.77548,18267.51172,2213954.013
2440,COUNTY,IOWA,19,CENTRAL,50,MARSHALL,127,0,141425,0,86.4,39.7865054,-96.5255661,0.4,0,22893.08702,0,0,9073.903971,0,0,0,9622.38729,7062.832271,0,0,0,2213763.914,0,CT,190.0985968,2130.77548,18267.51172,2213954.013
2441,COUNTY,IOWA,19,CENTRAL,50,MARSHALL,127,0,141425,0,86.4,34.7329208,-89.4725635,0.4,0,22893.08702,0,0,9073.903971,0,0,0,9622.38729,7062.832271,0,0,0,2213763.914,0,CT,190.0985968,2130.77548,18267.51172,2213954.013
2442,COUNTY,IOWA,19,CENTRAL,50,MARSHALL,127,0,141425,0,86.4,34.0497884,-96.7808049,0.4,0,22893.08702,0,0,9073.903971,0,0,0,9622.38729,7062.832271,0,0,0,2213763.914,0,CT,190.0985968,2130.77548,18267.51172,2213954.013
2443,COUNTY,IOWA,19,CENTRAL,50,MARSHALL,127,0,141425,0,86.4,35.4814932,-86.7711675,0.4,0,22893.08702,0,0,9073.903971,0,0,0,9622.38729,7062.832271,0,0,0,2213763.914,0,CT,190.0985968,2130.77548,18267.51172,2213954.013
2444,COUNTY,IOWA,19,CENTRAL,50,MARSHALL,127,0,141425,0,86.4,41.0324537,-89.2998456,0.4,0,22893.08702,0,0,9073.903971,0,0,0,9622.38729,7062.832271,0,0,0,2213763.914,0,CT,190.0985968,2130.77548,18267.51172,2213954.013
2445,COUNTY,IOWA,19,CENTRAL,50,MARSHALL,127,0,141425,0,86.4,41.322843,-86.2809625,0.4,0,22893.08702,0,0,9073.903971,0,0,0,9622.38729,7062.832271,0,0,0,2213763.914,0,CT,190.0985968,2130.77548,18267.51172,2213954.013
2446,COUNTY,IOWA,19,CENTRAL,50,MARSHALL,127,0,141425,0,86.4,42.0378125,-92.9915704,0.4,0,22893.08702,0,0,9073.903971,0,0,0,9622.38729,7062.832271,0,0,0,2213763.914,0,CT,190.0985968,2130.77548,18267.51172,2213954.013
2447,COUNTY,IOWA,19,CENTRAL,50,MARSHALL,127,0,141425,0,86.4,36.8624306,-88.3264641,0.4,0,22893.08702,0,0,9073.903971,0,0,0,9622.38729,7062.832271,0,0,0,2213763.914,0,CT,190.0985968,2130.77548,18267.51172,2213954.013
2448,COUNTY,IOWA,19,CENTRAL,50,MARSHALL,127,0,141425,0,86.4,48.3605336,-96.381968,0.4,0,22893.08702,0,0,9073.903971,0,0,0,9622.38729,7062.832271,0,0,0,2213763.914,0,CT,190.0985968,2130.77548,18267.51172,2213954.013
2449,COUNTY,IOWA,19,CENTRAL,50,MARSHALL,127,0,141425,0,86.4,45.7619018,-97.6300108,0.4,0,22893.08702,0,0,9073.903971,0,0,0,9622.38729,7062.832271,0,0,0,2213763.914,0,CT,190.0985968,2130.77548,18267.51172,2213954.013
2450,COUNTY,IOWA,19,CENTRAL,50,MARSHALL,127,0,141425,0,86.4,39.854861,-80.6616946,0.4,0,22893.08702,0,0,9073.903971,0,0,0,9622.38729,7062.832271,0,0,0,2213763.914,0,CT,190.0985968,2130.77548,18267.51172,2213954.013
2451,COUNTY,KENTUCKY,21,PURCHASE,10,MARSHALL,157,0,6859,0,124.2,34.3396046,-86.3301801,0.45,0,1249.083573,0,0,495.0867651,0,0,0,466.6781292,342.5417468,0,0,0,5207.155353,0,CT,9.219630724,103.3409158,940.9694278,5216.374983
2452,COUNTY,KENTUCKY,21,PURCHASE,10,MARSHALL,157,0,6859,0,124.2,39.7865054,-96.5255661,0.45,0,1249.083573,0,0,495.0867651,0,0,0,466.6781292,342.5417468,0,0,0,5207.155353,0,CT,9.219630724,103.3409158,940.9694278,5216.374983
2453,COUNTY,KENTUCKY,21,PURCHASE,10,MARSHALL,157,0,6859,0,124.2,34.7329208,-89.4725635,0.45,0,1249.083573,0,0,495.0867651,0,0,0,466.6781292,342.5417468,0,0,0,5207.155353,0,CT,9.219630724,103.3409158,940.9694278,5216.374983
2454,COUNTY,KENTUCKY,21,PURCHASE,10,MARSHALL,157,0,6859,0,124.2,34.0497884,-96.7808049,0.45,0,1249.083573,0,0,495.0867651,0,0,0,466.6781292,342.5417468,0,0,0,5207.155353,0,CT,9.219630724,103.3409158,940.9694278,5216.374983
2455,COUNTY,KENTUCKY,21,PURCHASE,10,MARSHALL,157,0,6859,0,124.2,35.4814932,-86.7711675,0.45,0,1249.083573,0,0,495.0867651,0,0,0,466.6781292,342.5417468,0,0,0,5207.155353,0,CT,9.219630724,103.3409158,940.9694278,5216.374983
2456,COUNTY,KENTUCKY,21,PURCHASE,10,MARSHALL,157,0,6859,0,124.2,41.0324537,-89.2998456,0.45,0,1249.083573,0,0,495.0867651,0,0,0,466.6781292,342.5417468,0,0,0,5207.155353,0,CT,9.219630724,103.3409158,940.9694278,5216.374983
2457,COUNTY,KENTUCKY,21,PURCHASE,10,MARSHALL,157,0,6859,0,124.2,41.322843,-86.2809625,0.45,0,1249.083573,0,0,495.0867651,0,0,0,466.6781292,342.5417468,0,0,0,5207.155353,0,CT,9.219630724,103.3409158,940.9694278,5216.374983
2458,COUNTY,KENTUCKY,21,PURCHASE,10,MARSHALL,157,0,6859,0,124.2,42.0378125,-92.9915704,0.45,0,1249.083573,0,0,495.0867651,0,0,0,466.6781292,342.5417468,0,0,0,5207.155353,0,CT,9.219630724,103.3409158,940.9694278,5216.374983
2459,COUNTY,KENTUCKY,21,PURCHASE,10,MARSHALL,157,0,6859,0,124.2,36.8624306,-88.3264641,0.45,0,1249.083573,0,0,495.0867651,0,0,0,466.6781292,342.5417468,0,0,0,5207.155353,0,CT,9.219630724,103.3409158,940.9694278,5216.374983
2460,COUNTY,KENTUCKY,21,PURCHASE,10,MARSHALL,157,0,6859,0,124.2,48.3605336,-96.381968,0.45,0,1249.083573,0,0,495.0867651,0,0,0,466.6781292,342.5417468,0,0,0,5207.155353,0,CT,9.219630724,103.3409158,940.9694278,5216.374983
2461,COUNTY,KENTUCKY,21,PURCHASE,10,MARSHALL,157,0,6859,0,124.2,45.7619018,-97.6300108,0.45,0,1249.083573,0,0,495.0867651,0,0,0,466.6781292,342.5417468,0,0,0,5207.155353,0,CT,9.219630724,103.3409158,940.9694278,5216.374983
2462,COUNTY,KENTUCKY,21,PURCHASE,10,MARSHALL,157,0,6859,0,124.2,39.854861,-80.6616946,0.45,0,1249.083573,0,0,495.0867651,0,0,0,466.6781292,342.5417468,0,0,0,5207.155353,0,CT,9.219630724,103.3409158,940.9694278,5216.374983
2463,COUNTY,MINNESOTA,27,NORTHWEST,10,MARSHALL,89,0,55840,0,69.3,34.3396046,-86.3301801,0.4,0,9039.066496,0,0,3582.724396,0,0,0,3799.286592,2788.676359,0,0,0,345119.6985,0,CT,75.05819793,841.3116691,7212.712424,345194.7567
2464,COUNTY,MINNESOTA,27,NORTHWEST,10,MARSHALL,89,0,55840,0,69.3,39.7865054,-96.5255661,0.4,0,9039.066496,0,0,3582.724396,0,0,0,3799.286592,2788.676359,0,0,0,345119.6985,0,CT,75.05819793,841.3116691,7212.712424,345194.7567
2465,COUNTY,MINNESOTA,27,NORTHWEST,10,MARSHALL,89,0,55840,0,69.3,34.7329208,-89.4725635,0.4,0,9039.066496,0,0,3582.724396,0,0,0,3799.286592,2788.676359,0,0,0,345119.6985,0,CT,75.05819793,841.3116691,7212.712424,345194.7567
2466,COUNTY,MINNESOTA,27,NORTHWEST,10,MARSHALL,89,0,55840,0,69.3,34.0497884,-96.7808049,0.4,0,9039.066496,0,0,3582.724396,0,0,0,3799.286592,2788.676359,0,0,0,345119.6985,0,CT,75.05819793,841.3116691,7212.712424,345194.7567
2467,COUNTY,MINNESOTA,27,NORTHWEST,10,MARSHALL,89,0,55840,0,69.3,35.4814932,-86.7711675,0.4,0,9039.066496,0,0,3582.724396,0,0,0,3799.286592,2788.676359,0,0,0,345119.6985,0,CT,75.05819793,841.3116691,7212.712424,345194.7567
2468,COUNTY,MINNESOTA,27,NORTHWEST,10,MARSHALL,89,0,55840,0,69.3,41.0324537,-89.2998456,0.4,0,9039.066496,0,0,3582.724396,0,0,0,3799.286592,2788.676359,0,0,0,345119.6985,0,CT,75.05819793,841.3116691,7212.712424,345194.7567
2469,COUNTY,MINNESOTA,27,NORTHWEST,10,MARSHALL,89,0,55840,0,69.3,41.322843,-86.2809625,0.4,0,9039.066496,0,0,3582.724396,0,0,0,3799.286592,2788.676359,0,0,0,345119.6985,0,CT,75.05819793,841.3116691,7212.712424,345194.7567
2470,COUNTY,MINNESOTA,27,NORTHWEST,10,MARSHALL,89,0,55840,0,69.3,42.0378125,-92.9915704,0.4,0,9039.066496,0,0,3582.724396,0,0,0,3799.286592,2788.676359,0,0,0,345119.6985,0,CT,75.05819793,841.3116691,7212.712424,345194.7567
2471,COUNTY,MINNESOTA,27,NORTHWEST,10,MARSHALL,89,0,55840,0,69.3,36.8624306,-88.3264641,0.4,0,9039.066496,0,0,3582.724396,0,0,0,3799.286592,2788.676359,0,0,0,345119.6985,0,CT,75.05819793,841.3116691,7212.712424,345194.7567
2472,COUNTY,MINNESOTA,27,NORTHWEST,10,MARSHALL,89,0,55840,0,69.3,48.3605336,-96.381968,0.4,0,9039.066496,0,0,3582.724396,0,0,0,3799.286592,2788.676359,0,0,0,345119.6985,0,CT,75.05819793,841.3116691,7212.712424,345194.7567
2473,COUNTY,MINNESOTA,27,NORTHWEST,10,MARSHALL,89,0,55840,0,69.3,45.7619018,-97.6300108,0.4,0,9039.066496,0,0,3582.724396,0,0,0,3799.286592,2788.676359,0,0,0,345119.6985,0,CT,75.05819793,841.3116691,7212.712424,345194.7567
2474,COUNTY,MINNESOTA,27,NORTHWEST,10,MARSHALL,89,0,55840,0,69.3,39.854861,-80.6616946,0.4,0,9039.066496,0,0,3582.724396,0,0,0,3799.286592,2788.676359,0,0,0,345119.6985,0,CT,75.05819793,841.3116691,7212.712424,345194.7567
2475,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,MARSHALL,91,0,100584,0,51.1,34.3396046,-86.3301801,0.4,0,16281.97465,0,0,6453.523472,0,0,0,6843.614659,5023.21316,0,0,0,1119790.385,0,CT,135.2015362,1515.44579,12992.18242,1119925.587
2476,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,MARSHALL,91,0,100584,0,51.1,39.7865054,-96.5255661,0.4,0,16281.97465,0,0,6453.523472,0,0,0,6843.614659,5023.21316,0,0,0,1119790.385,0,CT,135.2015362,1515.44579,12992.18242,1119925.587
2477,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,MARSHALL,91,0,100584,0,51.1,34.7329208,-89.4725635,0.4,0,16281.97465,0,0,6453.523472,0,0,0,6843.614659,5023.21316,0,0,0,1119790.385,0,CT,135.2015362,1515.44579,12992.18242,1119925.587
2478,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,MARSHALL,91,0,100584,0,51.1,34.0497884,-96.7808049,0.4,0,16281.97465,0,0,6453.523472,0,0,0,6843.614659,5023.21316,0,0,0,1119790.385,0,CT,135.2015362,1515.44579,12992.18242,1119925.587
2479,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,MARSHALL,91,0,100584,0,51.1,35.4814932,-86.7711675,0.4,0,16281.97465,0,0,6453.523472,0,0,0,6843.614659,5023.21316,0,0,0,1119790.385,0,CT,135.2015362,1515.44579,12992.18242,1119925.587
2480,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,MARSHALL,91,0,100584,0,51.1,41.0324537,-89.2998456,0.4,0,16281.97465,0,0,6453.523472,0,0,0,6843.614659,5023.21316,0,0,0,1119790.385,0,CT,135.2015362,1515.44579,12992.18242,1119925.587
2481,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,MARSHALL,91,0,100584,0,51.1,41.322843,-86.2809625,0.4,0,16281.97465,0,0,6453.523472,0,0,0,6843.614659,5023.21316,0,0,0,1119790.385,0,CT,135.2015362,1515.44579,12992.18242,1119925.587
2482,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,MARSHALL,91,0,100584,0,51.1,42.0378125,-92.9915704,0.4,0,16281.97465,0,0,6453.523472,0,0,0,6843.614659,5023.21316,0,0,0,1119790.385,0,CT,135.2015362,1515.44579,12992.18242,1119925.587
2483,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,MARSHALL,91,0,100584,0,51.1,36.8624306,-88.3264641,0.4,0,16281.97465,0,0,6453.523472,0,0,0,6843.614659,5023.21316,0,0,0,1119790.385,0,CT,135.2015362,1515.44579,12992.18242,1119925.587
2484,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,MARSHALL,91,0,100584,0,51.1,48.3605336,-96.381968,0.4,0,16281.97465,0,0,6453.523472,0,0,0,6843.614659,5023.21316,0,0,0,1119790.385,0,CT,135.2015362,1515.44579,12992.18242,1119925.587
2485,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,MARSHALL,91,0,100584,0,51.1,45.7619018,-97.6300108,0.4,0,16281.97465,0,0,6453.523472,0,0,0,6843.614659,5023.21316,0,0,0,1119790.385,0,CT,135.2015362,1515.44579,12992.18242,1119925.587
2486,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,MARSHALL,91,0,100584,0,51.1,39.854861,-80.6616946,0.4,0,16281.97465,0,0,6453.523472,0,0,0,6843.614659,5023.21316,0,0,0,1119790.385,0,CT,135.2015362,1515.44579,12992.18242,1119925.587
2487,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,MARSHALL,51,0,109,0,114.7,34.3396046,-86.3301801,0.45,0,19.8498483,0,0,7.867685872,0,0,0,7.4162292,5.443512233,0,0,0,1.315018689,0,CT,0.146514032,1.642245199,14.9534433,1.461532721
2488,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,MARSHALL,51,0,109,0,114.7,39.7865054,-96.5255661,0.45,0,19.8498483,0,0,7.867685872,0,0,0,7.4162292,5.443512233,0,0,0,1.315018689,0,CT,0.146514032,1.642245199,14.9534433,1.461532721
2489,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,MARSHALL,51,0,109,0,114.7,34.7329208,-89.4725635,0.45,0,19.8498483,0,0,7.867685872,0,0,0,7.4162292,5.443512233,0,0,0,1.315018689,0,CT,0.146514032,1.642245199,14.9534433,1.461532721
2490,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,MARSHALL,51,0,109,0,114.7,34.0497884,-96.7808049,0.45,0,19.8498483,0,0,7.867685872,0,0,0,7.4162292,5.443512233,0,0,0,1.315018689,0,CT,0.146514032,1.642245199,14.9534433,1.461532721
2491,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,MARSHALL,51,0,109,0,114.7,35.4814932,-86.7711675,0.45,0,19.8498483,0,0,7.867685872,0,0,0,7.4162292,5.443512233,0,0,0,1.315018689,0,CT,0.146514032,1.642245199,14.9534433,1.461532721
2492,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,MARSHALL,51,0,109,0,114.7,41.0324537,-89.2998456,0.45,0,19.8498483,0,0,7.867685872,0,0,0,7.4162292,5.443512233,0,0,0,1.315018689,0,CT,0.146514032,1.642245199,14.9534433,1.461532721
2493,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,MARSHALL,51,0,109,0,114.7,41.322843,-86.2809625,0.45,0,19.8498483,0,0,7.867685872,0,0,0,7.4162292,5.443512233,0,0,0,1.315018689,0,CT,0.146514032,1.642245199,14.9534433,1.461532721
2494,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,MARSHALL,51,0,109,0,114.7,42.0378125,-92.9915704,0.45,0,19.8498483,0,0,7.867685872,0,0,0,7.4162292,5.443512233,0,0,0,1.315018689,0,CT,0.146514032,1.642245199,14.9534433,1.461532721
2495,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,MARSHALL,51,0,109,0,114.7,36.8624306,-88.3264641,0.45,0,19.8498483,0,0,7.867685872,0,0,0,7.4162292,5.443512233,0,0,0,1.315018689,0,CT,0.146514032,1.642245199,14.9534433,1.461532721
2496,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,MARSHALL,51,0,109,0,114.7,48.3605336,-96.381968,0.45,0,19.8498483,0,0,7.867685872,0,0,0,7.4162292,5.443512233,0,0,0,1.315018689,0,CT,0.146514032,1.642245199,14.9534433,1.461532721
2497,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,MARSHALL,51,0,109,0,114.7,45.7619018,-97.6300108,0.45,0,19.8498483,0,0,7.867685872,0,0,0,7.4162292,5.443512233,0,0,0,1.315018689,0,CT,0.146514032,1.642245199,14.9534433,1.461532721
2498,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,MARSHALL,51,0,109,0,114.7,39.854861,-80.6616946,0.45,0,19.8498483,0,0,7.867685872,0,0,0,7.4162292,5.443512233,0,0,0,1.315018689,0,CT,0.146514032,1.642245199,14.9534433,1.461532721
2499,COUNTY,ALABAMA,1,NORTHERN VALLEY,10,COLBERT,33,5199,22148,0,148,34.6473396,-87.7921769,0.45,946.7831313,4033.343488,0,375.2669619,1598.656025,0,568.0702535,416.9635661,1506.923342,1106.081733,0,0,3108.76514,54293.51496,0,CT,36.75889217,412.0227474,3908.991033,57439.03899
2500,COUNTY,ALABAMA,1,NORTHERN VALLEY,10,FRANKLIN,59,3262,1101,0,148,34.440962,-87.8339064,0.45,594.0385794,200.5016787,0,235.4531313,79.47084537,0,356.4233828,261.614763,74.9107188,54.9844676,0,0,1223.816184,134.1694276,0,CT,5.864593796,65.73500739,697.2582146,1363.850205
2501,COUNTY,ALABAMA,1,NORTHERN VALLEY,10,FRANKLIN,59,3262,1101,0,148,35.5110075,-93.8864847,0.45,594.0385794,200.5016787,0,235.4531313,79.47084537,0,356.4233828,261.614763,74.9107188,54.9844676,0,0,1223.816184,134.1694276,0,CT,5.864593796,65.73500739,697.2582146,1363.850205
2502,COUNTY,ALABAMA,1,NORTHERN VALLEY,10,FRANKLIN,59,3262,1101,0,148,34.3678642,-83.2156575,0.45,594.0385794,200.5016787,0,235.4531313,79.47084537,0,356.4233828,261.614763,74.9107188,54.9844676,0,0,1223.816184,134.1694276,0,CT,5.864593796,65.73500739,697.2582146,1363.850205
2503,COUNTY,ALABAMA,1,NORTHERN VALLEY,10,FRANKLIN,59,3262,1101,0,148,38.5720008,-95.3184483,0.45,594.0385794,200.5016787,0,235.4531313,79.47084537,0,356.4233828,261.614763,74.9107188,54.9844676,0,0,1223.816184,134.1694276,0,CT,5.864593796,65.73500739,697.2582146,1363.850205
2504,COUNTY,ALABAMA,1,NORTHERN VALLEY,10,FRANKLIN,59,3262,1101,0,148,32.1254252,-91.6778053,0.45,594.0385794,200.5016787,0,235.4531313,79.47084537,0,356.4233828,261.614763,74.9107188,54.9844676,0,0,1223.816184,134.1694276,0,CT,5.864593796,65.73500739,697.2582146,1363.850205
2505,COUNTY,ALABAMA,1,NORTHERN VALLEY,10,FRANKLIN,59,3262,1101,0,148,31.467398,-90.8992648,0.45,594.0385794,200.5016787,0,235.4531313,79.47084537,0,356.4233828,261.614763,74.9107188,54.9844676,0,0,1223.816184,134.1694276,0,CT,5.864593796,65.73500739,697.2582146,1363.850205
2506,COUNTY,ALABAMA,1,NORTHERN VALLEY,10,FRANKLIN,59,3262,1101,0,148,38.4021095,-91.0841241,0.45,594.0385794,200.5016787,0,235.4531313,79.47084537,0,356.4233828,261.614763,74.9107188,54.9844676,0,0,1223.816184,134.1694276,0,CT,5.864593796,65.73500739,697.2582146,1363.850205
2507,COUNTY,ALABAMA,1,NORTHERN VALLEY,10,FRANKLIN,59,3262,1101,0,148,35.90503535,-79.04775327,0.45,594.0385794,200.5016787,0,235.4531313,79.47084537,0,356.4233828,261.614763,74.9107188,54.9844676,0,0,1223.816184,134.1694276,0,CT,5.864593796,65.73500739,697.2582146,1363.850205
2508,COUNTY,ALABAMA,1,NORTHERN VALLEY,10,FRANKLIN,59,3262,1101,0,148,35.1680139,-86.1084401,0.45,594.0385794,200.5016787,0,235.4531313,79.47084537,0,356.4233828,261.614763,74.9107188,54.9844676,0,0,1223.816184,134.1694276,0,CT,5.864593796,65.73500739,697.2582146,1363.850205
2509,COUNTY,ALABAMA,1,NORTHERN VALLEY,10,FRANKLIN,59,3262,1101,0,148,33.2002659,-95.2231752,0.45,594.0385794,200.5016787,0,235.4531313,79.47084537,0,356.4233828,261.614763,74.9107188,54.9844676,0,0,1223.816184,134.1694276,0,CT,5.864593796,65.73500739,697.2582146,1363.850205
2510,COUNTY,ALABAMA,1,NORTHERN VALLEY,10,FRANKLIN,59,3262,1101,0,148,37.0527719,-79.8813093,0.45,594.0385794,200.5016787,0,235.4531313,79.47084537,0,356.4233828,261.614763,74.9107188,54.9844676,0,0,1223.816184,134.1694276,0,CT,5.864593796,65.73500739,697.2582146,1363.850205
2511,COUNTY,ALABAMA,1,NORTHERN VALLEY,10,FRANKLIN,59,3262,1101,0,148,42.1093652,-111.8203389,0.45,594.0385794,200.5016787,0,235.4531313,79.47084537,0,356.4233828,261.614763,74.9107188,54.9844676,0,0,1223.816184,134.1694276,0,CT,5.864593796,65.73500739,697.2582146,1363.850205
2512,COUNTY,ALABAMA,1,NORTHERN VALLEY,10,FRANKLIN,59,3262,1101,0,148,37.9765409,-88.9335327,0.45,594.0385794,200.5016787,0,235.4531313,79.47084537,0,356.4233828,261.614763,74.9107188,54.9844676,0,0,1223.816184,134.1694276,0,CT,5.864593796,65.73500739,697.2582146,1363.850205
