State,County,Latitude,Longitude
NEW YORK,RENSSELAER,42.7091389,-73.5107732
NEW YORK,SARATOGA,43.0833231,-73.8712155
NEW YORK,SCHENECTADY,42.8142432,-73.9395687
NEW YORK,SCHOHARIE,42.5757217,-74.4390277
NEW YORK,WASHINGTON,38.88900425,-77.04080819
NEW YORK,NASSAU,25.010423,-77.4024183
NEW YORK,SUFFOLK,40.8832318,-72.8578027
NEW YORK,CLINTON,44.7278943,-73.6686982
NEW YORK,ESSEX,44.0638879,-73.7542043
NEW YORK,FRANKLIN,44.5599139,-74.3273735
NEW YORK,JEFFERSON,44.059311,-75.9995742
NEW YORK,LEWIS,43.7344277,-75.440289
NEW YORK,ST LAWRENCE,44.4973591,-75.0657043
NEW YORK,COLUMBIA,2.1694235,-72.1654424
NEW YORK,DELAWARE,42.397772,-74.636654
NEW YORK,DUTCHESS,41.6324,-73.682392
NEW YORK,GREENE,42.2628769,-74.0878112
NEW YORK,ORANGE,40.7587979,-73.9623427
NEW YORK,PUTNAM,41.479024,-73.653128
NEW YORK,SULLIVAN,41.7156311,-74.7804323
NEW YORK,ULSTER,41.8689317,-74.2618518
NEW YORK,WESTCHESTER,40.9138486,-73.8043724
NEW YORK,BROOME,42.1455623,-75.8404114
NEW YORK,CHEMUNG,42.1384667,-76.7725493
NEW YORK,SCHUYLER,42.3903231,-76.8691575
NEW YORK,TIOGA,42.1333395,-76.3309339
NEW YORK,TOMPKINS,42.118333,-75.249444
NEW YORK,ALLEGANY,42.2446061,-78.0419281
NEW YORK,CATTARAUGUS,42.2234823,-78.6477096
NEW YORK,CHAUTAUQUA,42.3823789,-79.168489
NEW YORK,STEUBEN,42.2359045,-77.3750862
NEW YORK,ERIE,42.352098,-79.322965
NEW YORK,GENESEE,43.0102726,-78.1780196
NEW YORK,LIVINGSTON,42.7360902,-77.7781416
NEW YORK,MONROE,43.150094,-77.6810141
NEW YORK,NIAGARA,43.28243305,-78.7076489
NEW YORK,ONTARIO,40.6152298,-111.4896378
NEW YORK,ORLEANS,43.2244513,-78.2272835
NEW YORK,SENECA,42.7831619,-76.8386051
NEW YORK,WAYNE,40.8516701,-93.2599318
NEW YORK,WYOMING,42.7039813,-78.2415228
NEW YORK,YATES,42.6444444,-77.112177
NORTH DAKOTA,EDDY,47.7113958,-98.9087265
NORTH DAKOTA,FOSTER,47.4642277,-98.8815333
NORTH DAKOTA,KIDDER,46.9636218,-99.7952675
NORTH DAKOTA,SHERIDAN,47.5321614,-100.367913
NORTH DAKOTA,STUTSMAN,46.9596318,-98.9742609
NORTH DAKOTA,WELLS,47.5664224,-99.6508819
NORTH DAKOTA,BARNES,46.9310489,-98.0678849
NORTH DAKOTA,CASS,46.9241972,-97.220631
NORTH DAKOTA,GRIGGS,47.4473179,-98.2616158
NORTH DAKOTA,STEELE,47.4413054,-97.7450372
NORTH DAKOTA,TRAILL,47.4438504,-97.1797001
NORTH DAKOTA,BENSON,48.0191362,-99.403103
NORTH DAKOTA,BOTTINEAU,48.8243455,-100.8431321
NORTH DAKOTA,MCHENRY,48.1907427,-100.65378
NORTH DAKOTA,PIERCE,48.1957108,-100.0625504
NORTH DAKOTA,ROLETTE,48.7419695,-99.8380336
NORTH DAKOTA,CAVALIER,48.7664381,-98.5001391
NORTH DAKOTA,GRAND FORKS,47.9078244,-97.0592028
NORTH DAKOTA,NELSON,47.8852229,-98.1774434
NORTH DAKOTA,PEMBINA,48.7530787,-97.5532833
NORTH DAKOTA,RAMSEY,48.2426199,-98.7062419
NORTH DAKOTA,TOWNER,48.6481504,-99.2322581
NORTH DAKOTA,WALSH,48.3693784,-97.7469943
NORTH DAKOTA,BURKE,48.7882181,-102.5295867
NORTH DAKOTA,DIVIDE,48.8189219,-103.5180387
NORTH DAKOTA,MOUNTRAIL,48.230321,-102.3603325
NORTH DAKOTA,RENVILLE,48.6579169,-101.7009103
NORTH DAKOTA,WARD,48.2488309,-101.6242607
NORTH DAKOTA,WILLIAMS,48.3629861,-103.4958386
NORTH DAKOTA,BURLEIGH,46.9498874,-100.5127667
NORTH DAKOTA,EMMONS,46.2575403,-100.2574942
NORTH DAKOTA,GRANT,46.3441037,-101.6261837
NORTH DAKOTA,MORTON,46.45367245,-101.2317335
NORTH DAKOTA,SIOUX,46.0654725,-100.978187
NORTH DAKOTA,DICKEY,46.0952757,-98.5322728
NORTH DAKOTA,LA MOURE,48.8319389,-97.9298186
NORTH DAKOTA,LOGAN,46.4650338,-99.4501721
NORTH DAKOTA,MCINTOSH,46.1097938,-99.4243411
NORTH DAKOTA,RANSOM,46.4519081,-97.6903091
NORTH DAKOTA,RICHLAND,46.2247251,-96.9470748
NORTH DAKOTA,SARGENT,46.1101793,-97.6291809
NORTH DAKOTA,ADAMS,46.073286,-102.5315028
NORTH DAKOTA,BILLINGS,47.0456305,-103.3943708
NORTH DAKOTA,BOWMAN,46.1010498,-103.5086625
NORTH DAKOTA,GOLDEN VALLEY,46.9317944,-103.8668414
NORTH DAKOTA,HETTINGER,46.4448014,-102.4167046
NORTH DAKOTA,SLOPE,46.4464651,-103.4507022
NORTH DAKOTA,STARK,46.7870161,-102.7338349
NORTH DAKOTA,DUNN,47.30612,-102.6112348
NORTH DAKOTA,MCKENZIE,47.7702536,-103.4734684
NORTH DAKOTA,MCLEAN,47.6002156,-101.1719782
NORTH DAKOTA,MERCER,47.3347663,-101.8650031
NORTH DAKOTA,OLIVER,47.1077709,-101.3524486
OHIO,DELAWARE,40.2317686,-82.9651045
OHIO,FAIRFIELD,39.7886111,-82.6418883
OHIO,FAYETTE,39.5839889,-83.4401122
OHIO,FRANKLIN,39.5589474,-84.3041074
OHIO,KNOX,40.4467896,-82.4056302
OHIO,LICKING,40.1318041,-82.4627856
OHIO,MADISON,39.8868227,-83.3937233
OHIO,MARION,40.5885271,-83.1895249
OHIO,MORROW,40.4574358,-82.7771661
OHIO,PICKAWAY,39.6725327,-83.0373284
OHIO,ROSS,39.3455507,-83.077359
OHIO,UNION,40.3255937,-83.3676859
OHIO,BELMONT,40.0057737,-81.0097516
OHIO,CARROLL,40.5250362,-81.0927234
OHIO,COSHOCTON,40.2905684,-81.9271441
OHIO,HARRISON,40.2694328,-81.1289112
OHIO,HOLMES,40.5840117,-81.9304045
OHIO,JEFFERSON,40.3792938,-80.7847619
OHIO,TUSCARAWAS,40.3759469,-81.464888
OHIO,ASHLAND,40.7887367,-82.2360391
OHIO,CRAWFORD,40.8705909,-82.9065596
OHIO,ERIE,41.3506462,-82.640448
OHIO,HURON,41.1305303,-82.591828
OHIO,LORAIN,41.2633554,-82.1734746
OHIO,OTTAWA,41.5421375,-83.213342
OHIO,RICHLAND,40.776322,-82.5302254
OHIO,SANDUSKY,41.2951563,-83.1555438
OHIO,SENECA,39.9629392,-82.99065319
OHIO,WYANDOT,40.865471,-83.2810539
OHIO,ASHTABULA,41.865054,-80.789809
OHIO,COLUMBIANA,40.7787016,-80.7648602
OHIO,CUYAHOGA,41.4301347,-81.6905558
OHIO,GEAUGA,41.4768249,-81.1850459
OHIO,LAKE,41.7064789,-81.2380032
OHIO,MAHONING,40.9830133,-80.7826416
OHIO,MEDINA,41.1000764,-81.9382517
OHIO,PORTAGE,41.1496775,-81.2082
OHIO,STARK,40.7214654,-81.4399734
OHIO,SUMMIT,41.1457902,-81.5333603
OHIO,TRUMBULL,41.6781106,-80.9539818
OHIO,WAYNE,40.8615819,-81.9034617
OHIO,ALLEN,40.8077797,-84.0572225
OHIO,DEFIANCE,41.3203058,-84.5084835
OHIO,FULTON,41.6045817,-84.1141048
OHIO,HANCOCK,40.9939911,-83.6587588
OHIO,HENRY,41.2818109,-84.0581255
OHIO,LUCAS,41.6508446,-83.621321
OHIO,PAULDING,41.1628401,-84.5902954
OHIO,PUTNAM,41.0677672,-84.1686932
OHIO,VAN WERT,40.8014651,-84.600988
OHIO,WILLIAMS,41.5018224,-84.5923785
OHIO,WOOD,41.2776661,-83.6643025
OHIO,ADAMS,38.8398935,-83.5051704
OHIO,BROWN,38.9092542,-83.8836555
OHIO,GALLIA,38.7952465,-82.3556216
OHIO,HIGHLAND,39.1802516,-83.6304344
OHIO,JACKSON,39.0131871,-82.6089043
OHIO,LAWRENCE,38.6065461,-82.5702511
OHIO,PIKE,39.1056387,-83.0611404
OHIO,SCIOTO,38.823448,-83.017141
OHIO,ATHENS,39.355589,-82.0610404
OHIO,GUERNSEY,40.0802222,-81.4859433
OHIO,HOCKING,39.4644491,-82.5469722
OHIO,MEIGS,39.1099292,-82.0420769
OHIO,MONROE,39.7157533,-81.1078783
OHIO,MORGAN,39.5943953,-81.877978
OHIO,MUSKINGUM,40.0064162,-81.9984697
OHIO,NOBLE,39.7517148,-81.4957347
OHIO,PERRY,39.6370289,-82.2044367
OHIO,VINTON,39.2744355,-82.4740302
OHIO,WASHINGTON,39.4782641,-81.5488945
OHIO,BUTLER,39.4233043,-84.5936897
OHIO,CLERMONT,39.0678155,-84.1566341
OHIO,CLINTON,39.4259873,-83.8445792
OHIO,GREENE,39.6908207,-83.9175037
OHIO,HAMILTON,39.2085354,-84.5501874
OHIO,MONTGOMERY,39.6837328,-84.2854817
OHIO,PREBLE,39.8125011,-84.6411162
OHIO,WARREN,39.4203978,-84.180897
OHIO,AUGLAIZE,40.5942186,-84.2641951
OHIO,CHAMPAIGN,40.1726987,-83.7701999
OHIO,CLARK,39.9229676,-83.7905959
OHIO,DARKE,40.168765,-84.631372
OHIO,HARDIN,40.6880457,-83.6835337
OHIO,LOGAN,40.4430521,-83.7414465
OHIO,MERCER,40.4367866,-84.6109122
OHIO,MIAMI,40.0580258,-84.2236524
OHIO,SHELBY,40.3491604,-84.1593008
OREGON,GILLIAM,45.3298742,-120.2202197
OREGON,HOOD RIVER,45.5311636,-121.6475587
OREGON,MORROW,45.360901,-119.6052459
OREGON,BAKER,44.7259637,-117.6204818
OREGON,UMATILLA,45.6416995,-118.7671122
OREGON,UNION,45.2680014,-118.0257466
OREGON,BENTON,44.494937,-123.4065679
OREGON,CLACKAMAS,45.1608821,-122.2305038
OREGON,LANE,43.9314567,-122.8575849
OREGON,LINN,44.4968904,-122.5485977
OREGON,MARION,44.8964425,-122.7203248
OREGON,MULTNOMAH,45.5093799,-122.4006413
OREGON,POLK,44.879673,-123.4599594
OREGON,WASHINGTON,45.5601883,-123.0587907
OREGON,YAMHILL,45.2298399,-123.2180414
OREGON,GRANT,44.464824,-119.0565278
OREGON,JEFFERSON,44.6072499,-121.2463145
OREGON,MALHEUR,43.1023481,-117.6916892
OREGON,WHEELER,44.6768382,-120.0484375
OREGON,DOUGLAS,43.1922115,-123.1135963
OREGON,JACKSON,42.398015,-122.7540948
OREGON,JOSEPHINE,42.3554368,-123.5602707
OREGON,COOS,43.2184144,-124.109621
PENNSYLVANIA,BLAIR,40.4870748,-78.3682329
PENNSYLVANIA,CAMBRIA,40.4843583,-78.718852
PENNSYLVANIA,CENTRE,40.9381735,-77.7865722
PENNSYLVANIA,CLEARFIELD,40.9908706,-78.4457422
PENNSYLVANIA,COLUMBIA,41.0389186,-76.4191791
PENNSYLVANIA,DAUPHIN,40.398036,-76.8115168
PENNSYLVANIA,HUNTINGDON,40.3446332,-78.0281185
PENNSYLVANIA,JUNIATA,40.5368022,-77.4300565
PENNSYLVANIA,MIFFLIN,40.6099183,-77.6215085
PENNSYLVANIA,MONTOUR,41.0289528,-76.6615816
PENNSYLVANIA,NORTHUMBERLAND,40.8488473,-76.6943741
PENNSYLVANIA,PERRY,40.3966461,-77.2890283
PENNSYLVANIA,SNYDER,40.7615395,-77.0909536
PENNSYLVANIA,UNION,40.9745493,-77.0785945
PENNSYLVANIA,CARBON,40.8908468,-75.7212917
PENNSYLVANIA,LEHIGH,40.6096215,-75.6048728
PENNSYLVANIA,LUZERNE,41.1749635,-75.9695233
PENNSYLVANIA,MONROE,41.0400423,-75.3249475
PENNSYLVANIA,NORTHAMPTON,40.7451356,-75.3289302
PENNSYLVANIA,SCHUYLKILL,40.6936632,-76.2277971
PENNSYLVANIA,BRADFORD,41.7746685,-76.5264613
PENNSYLVANIA,CAMERON,41.4586993,-78.1931833
PENNSYLVANIA,CLINTON,41.2711458,-77.6984481
PENNSYLVANIA,ELK,41.437362,-78.626009
PENNSYLVANIA,LYCOMING,41.3472688,-77.0220348
PENNSYLVANIA,MCKEAN,41.8019737,-78.5769879
PENNSYLVANIA,POTTER,41.7302743,-77.9022292
PENNSYLVANIA,SULLIVAN,41.4402556,-76.5117017
PENNSYLVANIA,TIOGA,41.7741691,-77.254256
PENNSYLVANIA,LACKAWANNA,41.4406084,-75.6260271
PENNSYLVANIA,SUSQUEHANNA,41.8218729,-75.8170767
PENNSYLVANIA,WAYNE,41.6264414,-75.3045103
PENNSYLVANIA,WYOMING,41.5179097,-76.019111
PENNSYLVANIA,CRAWFORD,41.6951179,-80.1428967
PENNSYLVANIA,ERIE,42.1294712,-80.0852695
PENNSYLVANIA,FOREST,41.5329762,-79.2640912
PENNSYLVANIA,MERCER,41.3334542,-80.3014412
PENNSYLVANIA,VENANGO,41.3996112,-79.7709417
PENNSYLVANIA,WARREN,41.8119602,-79.2654452
PENNSYLVANIA,ADAMS,39.8708972,-77.2395963
PENNSYLVANIA,BEDFORD,40.0271453,-78.5237447
PENNSYLVANIA,CUMBERLAND,40.1541581,-77.2803933
PENNSYLVANIA,FRANKLIN,39.9259345,-77.7485516
PENNSYLVANIA,FULTON,39.9159664,-78.1299624
PENNSYLVANIA,YORK,39.9624624,-76.727707
PENNSYLVANIA,BERKS,40.4113762,-75.9433305
PENNSYLVANIA,BUCKS,40.3451668,-75.1263909
PENNSYLVANIA,CHESTER,39.9829308,-75.7652424
PENNSYLVANIA,DELAWARE,39.9194117,-75.4001639
PENNSYLVANIA,LANCASTER,40.08067,-76.2411283
PENNSYLVANIA,LEBANON,40.375713,-76.4626118
PENNSYLVANIA,MONTGOMERY,40.2154361,-75.3702305
PENNSYLVANIA,PHILADELPHIA,39.9527237,-75.1635262
PENNSYLVANIA,ALLEGHENY,40.4597204,-79.9760405
PENNSYLVANIA,FAYETTE,39.921022,-79.6663803
PENNSYLVANIA,GREENE,39.8513322,-80.2466384
PENNSYLVANIA,SOMERSET,39.9980022,-79.0415528
PENNSYLVANIA,WASHINGTON,40.1943798,-80.2541251
PENNSYLVANIA,WESTMORELAND,40.2930159,-79.4873204
PENNSYLVANIA,ARMSTRONG,40.7876239,-79.4689832
PENNSYLVANIA,BEAVER,40.6916624,-80.3709999
PENNSYLVANIA,BUTLER,40.86108,-79.895197
PENNSYLVANIA,CLARION,41.1818771,-79.429169
PENNSYLVANIA,INDIANA,40.6424116,-79.1262839
PENNSYLVANIA,JEFFERSON,41.1125398,-79.0163349
PENNSYLVANIA,LAWRENCE,41.001415,-80.350071
RHODE ISLAND,NEWPORT,41.5524614,-71.27037833
RHODE ISLAND,WASHINGTON,41.4619922,-71.7039673
SOUTH DAKOTA,AURORA,43.6963371,-98.5722461
SOUTH DAKOTA,BEADLE,44.4157764,-98.2751583
SOUTH DAKOTA,BRULE,43.6848301,-99.0538876
SOUTH DAKOTA,BUFFALO,44.0646363,-99.1707339
SOUTH DAKOTA,HAND,44.5405047,-99.0053027
SOUTH DAKOTA,HUGHES,44.4047339,-99.946102
SOUTH DAKOTA,HYDE,44.5103405,-99.4936719
SOUTH DAKOTA,JERAULD,44.0797601,-98.6182042
SOUTH DAKOTA,SULLY,44.7173891,-100.0690149
SOUTH DAKOTA,BROOKINGS,44.3763598,-96.7925213
SOUTH DAKOTA,DAVISON,43.6660467,-98.1383168
SOUTH DAKOTA,HANSON,43.6615541,-97.7945361
SOUTH DAKOTA,KINGSBURY,44.3631469,-97.4882433
SOUTH DAKOTA,LAKE,44.0188394,-97.1267291
SOUTH DAKOTA,MCCOOK,43.6719795,-97.37153
SOUTH DAKOTA,MINER,44.011103,-97.52532
SOUTH DAKOTA,MINNEHAHA,43.6680284,-96.7837626
SOUTH DAKOTA,MOODY,43.998215,-96.6671385
SOUTH DAKOTA,SANBORN,44.0089691,-98.0834349
SOUTH DAKOTA,BROWN,45.5832968,-98.3674786
SOUTH DAKOTA,CAMPBELL,45.7560544,-100.0441548
SOUTH DAKOTA,EDMUNDS,45.4163408,-99.2220208
SOUTH DAKOTA,FAULK,45.0743643,-99.1739778
SOUTH DAKOTA,MCPHERSON,45.7350535,-99.2473056
SOUTH DAKOTA,POTTER,45.0764805,-99.9607952
SOUTH DAKOTA,SPINK,44.9438314,-98.3730958
SOUTH DAKOTA,WALWORTH,45.4043853,-100.0072972
SOUTH DAKOTA,CLARK,44.8684319,-97.7431382
SOUTH DAKOTA,CODINGTON,44.9695646,-97.1976513
SOUTH DAKOTA,DAY,45.3658879,-97.6152661
SOUTH DAKOTA,DEUEL,44.7554353,-96.671551
SOUTH DAKOTA,GRANT,45.1690114,-96.7057561
SOUTH DAKOTA,HAMLIN,44.6754502,-97.2005816
SOUTH DAKOTA,MARSHALL,45.7619018,-97.6300108
SOUTH DAKOTA,ROBERTS,45.6000291,-97.0000238
SOUTH DAKOTA,BUTTE,44.9121731,-103.5267067
SOUTH DAKOTA,CORSON,45.7135207,-101.1797766
SOUTH DAKOTA,DEWEY,45.1788983,-100.8592127
SOUTH DAKOTA,HARDING,45.5509163,-103.4791412
SOUTH DAKOTA,PERKINS,45.5288022,-102.5053545
SOUTH DAKOTA,ZIEBACH,44.9241074,-101.7110445
SOUTH DAKOTA,GREGORY,43.1713788,-99.1674843
SOUTH DAKOTA,JONES,43.9667174,-100.6853793
SOUTH DAKOTA,LYMAN,43.9176386,-99.8581638
SOUTH DAKOTA,MELLETTE,43.561525,-100.7249944
SOUTH DAKOTA,TODD,43.184924,-100.7438395
SOUTH DAKOTA,TRIPP,43.3235158,-99.8941094
SOUTH DAKOTA,BON HOMME,43.0067408,-97.8721324
SOUTH DAKOTA,CHARLES MIX,43.2257871,-98.6162758
SOUTH DAKOTA,CLAY,42.9190617,-96.9712933
SOUTH DAKOTA,DOUGLAS,43.3969325,-98.3406673
SOUTH DAKOTA,HUTCHINSON,43.3271413,-97.7396791
SOUTH DAKOTA,LINCOLN,43.2724187,-96.7387762
SOUTH DAKOTA,TURNER,43.3256378,-97.136978
SOUTH DAKOTA,UNION,42.8717888,-96.6772947
SOUTH DAKOTA,YANKTON,43.0115255,-97.3967561
SOUTH DAKOTA,BENNETT,43.1854085,-101.655263
SOUTH DAKOTA,CUSTER,43.6726477,-103.5101597
SOUTH DAKOTA,FALL RIVER,43.2264954,-103.5791473
SOUTH DAKOTA,OGLALA LAKOTA,43.2977026,-102.5637516
SOUTH DAKOTA,HAAKON,44.2887741,-101.5756888
SOUTH DAKOTA,JACKSON,43.668546,-101.6595883
SOUTH DAKOTA,LAWRENCE,44.3501591,-103.8248538
SOUTH DAKOTA,MEADE,44.5263375,-102.6463435
SOUTH DAKOTA,PENNINGTON,44.0669762,-102.4474493
SOUTH DAKOTA,STANLEY,44.4189684,-100.802728
UTAH,JUAB,39.6949628,-112.8342117
UTAH,MILLARD,39.0364951,-113.0861444
UTAH,SANPETE,39.3606305,-111.5767825
UTAH,SEVIER,38.7312956,-111.7866483
UTAH,UTAH,40.177058,-111.6910719
UTAH,CARBON,39.6023917,-110.6505023
UTAH,DUCHESNE,40.2960433,-110.4715153
UTAH,EMERY,38.9844774,-110.8038549
UTAH,GRAND,38.9634637,-109.6619899
UTAH,SAN JUAN,37.5859438,-109.7852018
UTAH,UINTAH,40.1943199,-109.5770955
UTAH,WASATCH,40.3348338,-111.1186992
UTAH,BOX ELDER,41.3586056,-113.2112072
UTAH,CACHE,41.7042978,-111.7451159
UTAH,DAVIS,41.0263758,-112.1197426
UTAH,MORGAN,41.0784068,-111.6509149
UTAH,SALT LAKE,40.6632297,-111.9103124
UTAH,WEBER,41.2728039,-111.8860648
UTAH,BEAVER,38.3335694,-113.2754828
UTAH,IRON,37.8546136,-113.2867347
UTAH,PIUTE,38.310801,-112.1012191
UTAH,WASHINGTON,37.2393471,-113.525776
VERMONT,ADDISON,44.0285618,-73.1491036
VERMONT,BENNINGTON,43.0125713,-73.1473048
VERMONT,CALEDONIA,44.46383305,-72.10836086
VERMONT,CHITTENDEN,44.4531756,-73.0673673
VERMONT,ESSEX,44.5117272,-73.0611363
VERMONT,FRANKLIN,44.9817713,-72.915614
VERMONT,GRAND ISLE,44.706737,-73.3042618
VERMONT,LAMOILLE,44.6090486,-72.6714363
VERMONT,ORANGE,43.9950352,-72.3763533
VERMONT,ORLEANS,44.8680836,-72.2595811
VERMONT,RUTLAND,43.6084792,-72.9724768
VERMONT,WASHINGTON,44.2690924,-72.6146505
VERMONT,WINDHAM,43.1793702,-72.7258735
WASHINGTON,BENTON,46.1691702,-119.5286424
WASHINGTON,CHELAN,47.8012197,-120.6276904
WASHINGTON,KITTITAS,47.1057471,-120.5849305
WASHINGTON,OKANOGAN,48.5158513,-119.6527477
WASHINGTON,YAKIMA,46.601557,-120.510842
WASHINGTON,ADAMS,46.9723633,-118.5934644
WASHINGTON,DOUGLAS,47.7652709,-119.6075365
WASHINGTON,FRANKLIN,46.5654696,-118.8935483
WASHINGTON,GRANT,47.119015,-119.4904332
WASHINGTON,LINCOLN,47.5664588,-118.3588615
WASHINGTON,SPOKANE,47.6571934,-117.42351
WASHINGTON,COLUMBIA,38.8950368,-77.0365427
WASHINGTON,WALLA WALLA,46.2055155,-118.5174284
WASHINGTON,WHITMAN,46.9428831,-117.5286172
WASHINGTON,CLALLAM,47.9998383,-123.7373472
WASHINGTON,CLARK,45.7669047,-122.4940866
WASHINGTON,COWLITZ,46.1998625,-122.6931507
WASHINGTON,GRAYS HARBOR,47.1744169,-123.8658829
WASHINGTON,ISLAND,48.2162669,-122.6842402
WASHINGTON,KING,47.4873376,-121.8622122
WASHINGTON,LEWIS,46.5612011,-122.4225561
WASHINGTON,PIERCE,47.0022547,-122.2117983
WASHINGTON,SNOHOMISH,48.0074736,-121.7304882
WASHINGTON,THURSTON,46.9319983,-122.8855155
WASHINGTON,WHATCOM,48.8107819,-121.8828175
WEST VIRGINIA,BERKELEY,39.4535243,-78.0395522
WEST VIRGINIA,GRANT,39.0674434,-79.2066739
WEST VIRGINIA,GREENBRIER,37.961175,-80.450934
WEST VIRGINIA,HAMPSHIRE,39.3015109,-78.6212207
WEST VIRGINIA,HARDY,39.0040008,-78.8441276
WEST VIRGINIA,JEFFERSON,39.2954767,-77.8782587
WEST VIRGINIA,MINERAL,39.3839905,-78.9416922
WEST VIRGINIA,MONROE,37.5585821,-80.5192225
WEST VIRGINIA,MORGAN,39.5455257,-78.2592246
WEST VIRGINIA,PENDLETON,38.6861824,-79.3410138
WEST VIRGINIA,POCAHONTAS,38.3022233,-80.0286878
WEST VIRGINIA,RANDOLPH,38.8085998,-79.872531
WEST VIRGINIA,SUMMERS,37.6293626,-80.8458259
WEST VIRGINIA,TUCKER,39.1256758,-79.5607117
WEST VIRGINIA,BARBOUR,39.1218129,-80.0135627
WEST VIRGINIA,BROOKE,40.2729451,-80.5699497
WEST VIRGINIA,DODDRIDGE,39.2632436,-80.7299566
WEST VIRGINIA,HANCOCK,40.5071529,-80.5657591
WEST VIRGINIA,HARRISON,39.2820223,-80.3789878
WEST VIRGINIA,LEWIS,39.0073766,-80.4923445
WEST VIRGINIA,MARION,39.5128606,-80.2258567
WEST VIRGINIA,MARSHALL,39.854861,-80.6616946
WEST VIRGINIA,MONONGALIA,39.6391074,-80.0300399
WEST VIRGINIA,OHIO,41.4851767,-81.70710781
WEST VIRGINIA,PLEASANTS,39.370369,-81.1545062
WEST VIRGINIA,PRESTON,39.4350915,-79.6856122
WEST VIRGINIA,RITCHIE,39.1666305,-81.0474662
WEST VIRGINIA,TAYLOR,39.3280857,-80.0403265
WEST VIRGINIA,TYLER,39.4552913,-80.8682493
WEST VIRGINIA,UPSHUR,38.8957981,-80.2461453
WEST VIRGINIA,WETZEL,39.6092584,-80.6503396
WEST VIRGINIA,WOOD,39.2054823,-81.5185967
WEST VIRGINIA,BRAXTON,38.699643,-80.7012614
WEST VIRGINIA,CABELL,38.4200892,-82.2316907
WEST VIRGINIA,CALHOUN,38.8311994,-81.1234524
WEST VIRGINIA,CLAY,38.4460004,-81.0718148
WEST VIRGINIA,FAYETTE,38.0331608,-81.0722238
WEST VIRGINIA,GILMER,38.9268106,-80.8350098
WEST VIRGINIA,JACKSON,38.818099,-81.6584708
WEST VIRGINIA,KANAWHA,38.3428208,-81.5089835
WEST VIRGINIA,LOGAN,37.8024603,-81.9284776
WEST VIRGINIA,MASON,38.7499013,-82.052456
WEST VIRGINIA,MCDOWELL,37.3660757,-81.6478197
WEST VIRGINIA,MERCER,37.4071873,-81.1107194
WEST VIRGINIA,MINGO,37.679051,-82.1317065
WEST VIRGINIA,NICHOLAS,38.2784261,-80.770707
WEST VIRGINIA,PUTNAM,38.4939687,-81.9150148
WEST VIRGINIA,RALEIGH,37.7493481,-81.2250929
WEST VIRGINIA,ROANE,38.6943369,-81.3366149
WEST VIRGINIA,WAYNE,38.1270685,-82.4289201
WEST VIRGINIA,WEBSTER,38.4844995,-80.4289537
WEST VIRGINIA,WIRT,39.0287156,-81.3558282
WEST VIRGINIA,WYOMING,37.5969073,-81.5364932
WISCONSIN,ADAMS,43.9462246,-89.7836456
WISCONSIN,GREEN LAKE,43.7971612,-89.0402508
WISCONSIN,JUNEAU,43.9532381,-90.1218405
WISCONSIN,MARQUETTE,43.8122244,-89.3926785
WISCONSIN,PORTAGE,44.4604931,-89.5108818
WISCONSIN,WAUPACA,44.4927889,-88.9650419
WISCONSIN,WAUSHARA,44.1103406,-89.2347222
WISCONSIN,WOOD,44.4517617,-90.0199618
WISCONSIN,BROWN,44.4383498,-88.0167093
WISCONSIN,CALUMET,44.0751086,-88.2144321
WISCONSIN,DOOR,44.7615925,-87.5329747
WISCONSIN,FOND DU LAC,43.7533414,-88.4493796
WISCONSIN,KEWAUNEE,44.521282,-87.6301086
WISCONSIN,MANITOWOC,44.0998341,-87.827992
WISCONSIN,OUTAGAMIE,44.41603,-88.4602005
WISCONSIN,SHEBOYGAN,43.7128967,-87.9370433
WISCONSIN,WINNEBAGO,44.0697014,-88.6516527
WISCONSIN,ASHLAND,46.2062319,-90.6802594
WISCONSIN,CLARK,44.7188146,-90.6214928
WISCONSIN,IRON,46.2254778,-90.2125304
WISCONSIN,LINCOLN,45.3265631,-89.7326216
WISCONSIN,MARATHON,44.8914036,-89.7748098
WISCONSIN,ONEIDA,45.6879163,-89.4779558
WISCONSIN,PRICE,45.676627,-90.368792
WISCONSIN,TAYLOR,45.2057106,-90.4915874
WISCONSIN,FLORENCE,45.8379973,-88.3902943
WISCONSIN,FOREST,45.625108,-88.806738
WISCONSIN,LANGLADE,45.2728122,-89.067113
WISCONSIN,MARINETTE,45.3834983,-88.0409574
WISCONSIN,MENOMINEE,45.0154357,-88.7089153
WISCONSIN,OCONTO,44.9988053,-88.2480072
WISCONSIN,SHAWANO,44.7817214,-88.7118868
WISCONSIN,BARRON,45.423557,-91.8454099
WISCONSIN,BAYFIELD,46.4710241,-91.1983175
WISCONSIN,BURNETT,45.8652437,-92.2673161
WISCONSIN,CHIPPEWA,45.0740585,-91.2947258
WISCONSIN,DOUGLAS,46.4396038,-91.9059158
WISCONSIN,POLK,45.4318573,-92.407472
WISCONSIN,RUSK,45.4589749,-91.1240967
WISCONSIN,SAWYER,45.8731634,-91.1468287
WISCONSIN,WASHBURN,45.8926321,-91.7971652
WISCONSIN,COLUMBIA,43.4641929,-89.3478429
WISCONSIN,DANE,43.0709273,-89.4322174
WISCONSIN,DODGE,43.413614,-88.7177834
WISCONSIN,GREEN,42.6791433,-89.6076428
WISCONSIN,JEFFERSON,43.0224668,-88.7673031
